GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,median housing price
50007,"Chittenden County, Vermont","168,865","83,232","85,633","17,687","23,956","21,705","19,556","9,554","11,546",37.4,"4,392","146,434","3,913",105,"6,981","74,103",85213,70730,56902,87263,87406,85941,29775,93736,102546,64982,114892,48388,283,20.0,68.4,59.8,56.9,50.7,97186,3.3,378100
51003,"Albemarle County, Virginia","113,535","54,126","59,409","4,925","13,941","12,927","14,801","6,976","6,597",40.8,"6,750","86,101","9,372",538,"6,171","48,420",92568,45195,50311,118344,79850,100029,35348,90725,125157,77083,125384,51303,544,7.6,68.1,52.9,56.8,54.3,56887,2.9,388900
51013,"Arlington County, Virginia","232,965","117,490","115,475","17,441","50,950","38,780","30,975","12,659","10,334",35.9,"36,284","136,920","20,788",77,"24,109","119,446",125651,108396,64918,113568,100320,144544,67822,133997,149098,94354,172122,101159,226,60.5,84.6,77.5,76.0,61.5,149126,3.4,779400
51041,"Chesterfield County, Virginia","370,688","178,687","192,001","22,137","44,414","52,216","48,088","22,990","25,087",39.2,"37,764","215,167","85,419",179,"12,841","142,350",85796,136070,74610,134329,60289,94188,27463,91601,102435,59091,103088,43810,2362,6.9,43.8,51.7,43.4,38.1,198474,5.9,308400
51059,"Fairfax County, Virginia","1,139,720","569,443","570,277","67,070","148,396","166,069","157,286","73,249","71,248",38.8,"189,567","545,626","105,492","1,034","227,139","428,452",134115,410660,98431,131220,100032,155378,55921,135682,159757,104845,159645,87742,1331,23.8,66.4,70.9,65.6,56.1,636804,5.0,646800
51069,"Frederick County, Virginia","93,717","46,756","46,961","4,852","12,177","12,097","11,349","6,742","6,285",40.2,"9,945","74,247","3,500",335,"1,625","36,645",86044,34581,49597,56550,57605,90667,46679,93818,109595,60436,91855,47073,667,7.4,28.6,29.9,31.6,34.2,49043,6.6,334400
51087,"Henrico County, Virginia","333,554","159,270","174,284","18,396","47,049","46,921","42,274","21,769","21,195",39.3,"20,951","166,778","98,540",211,"31,593","142,760",78868,137035,61107,125677,68491,83586,55124,82600,98062,56050,107078,47834,748,17.0,44.6,54.8,47.3,37.9,181424,4.5,295900
51107,"Loudoun County, Virginia","427,592","214,375","213,217","23,346","47,148","72,648","67,333","25,569","22,158",37.6,"59,384","221,663","31,270",551,"93,536","145,120",153506,141935,122425,165500,114692,160569,65670,155570,177359,91987,168681,92132,1543,16.8,63.4,71.6,65.5,56.2,238927,2.9,648400
51153,"Prince William County, Virginia","484,472","243,786","240,686","30,892","62,735","72,956","67,357","30,280","26,483",36.1,"123,105","188,540","95,020",271,"45,661","160,107",118117,154619,112895,110011,100841,130114,49277,112452,135289,86280,130212,72625,1346,15.4,42.7,43.0,44.2,41.0,266450,5.0,457400
51165,"Rockingham County, Virginia","84,394","41,493","42,901","5,424","10,652","9,986","9,878","5,689","5,913",39.9,"6,905","72,987","1,010",0,916,"35,968",73163,32551,92617,56210,76360,73185,48317,78855,86792,56955,89229,38953,619,4.1,27.7,35.0,34.7,26.3,46647,3.9,276300
51177,"Spotsylvania County, Virginia","143,676","70,704","72,972","8,112","17,957","19,193","19,269","8,366","10,768",38.3,"16,955","89,922","24,833",240,"3,953","53,906",101289,51179,92231,93254,113383,102264,85526,100352,118811,63942,103276,64410,888,6.9,29.8,38.6,36.4,31.9,76071,5.0,349600
51199,"York County, Virginia","70,915","34,986","35,929","4,127","9,039","9,814","8,039","5,072","4,721",39.8,"5,306","47,494","7,728",173,"3,537","28,133",97758,26641,62030,99851,89033,100805,70542,98961,120993,65980,110256,54048,170,17.3,40.4,53.7,53.3,39.9,36985,3.6,364600
51510,"Alexandria city, Virginia","154,706","74,092","80,614","6,569","31,195","29,915","20,069","9,210","8,096",37.2,"25,586","79,053","31,770",46,"8,559","80,350",101162,72024,64204,117451,76624,130784,54194,100893,126850,84125,139944,80522,12,24.8,67.5,69.4,65.0,56.7,101416,4.3,630500
51550,"Chesapeake city, Virginia","251,269","124,095","127,174","16,529","32,279","37,870","30,191","16,119","16,113",37.8,"18,426","137,295","64,068",672,"8,943","96,040",88815,93849,81031,62569,101157,97978,40686,94659,107171,61963,102453,50443,942,10.5,37.2,47.0,37.7,29.7,135598,4.6,320600
51650,"Hampton city, Virginia","137,746","65,969","71,777","11,700","21,712","17,595","13,081","8,051","10,223",36.0,"9,254","49,064","64,105",285,"2,718","62,528",57647,58181,50686,69042,53393,73898,32428,56203,76883,45187,77644,40685,242,6.3,28.8,24.2,35.7,20.4,74636,5.8,211900
51700,"Newport News city, Virginia","184,587","89,191","95,396","14,711","28,787","24,753","18,837","11,356","10,977",34.5,"18,495","72,519","73,763",166,"6,501","81,913",58937,77489,41154,45224,68920,73713,43017,60813,71632,43029,73323,41863,106,6.5,26.9,30.7,30.2,22.5,99355,7.1,227200
51710,"Norfolk city, Virginia","235,089","123,913","111,176","32,250","45,656","28,524","21,235","12,872","12,428",31.3,"21,484","99,374","92,658",335,"8,953","102,423",58591,97596,43772,64722,45014,75427,46602,61938,66081,46248,75077,41619,303,7.4,39.5,38.1,32.2,30.3,136081,4.6,250300
51770,"Roanoke city, Virginia","98,865","47,321","51,544","5,880","15,544","12,387","11,861","6,158","5,946",37.6,"7,010","55,748","28,549",0,"2,924","48,912",47202,42455,32046,74382,80065,53572,28655,57816,54528,34563,68271,31271,57,16.8,39.5,25.9,29.8,23.8,49752,5.7,160000
51800,"Suffolk city, Virginia","96,194","47,224","48,970","5,773","12,083","13,649","12,252","7,539","5,863",39.0,"4,684","45,162","38,118",187,945,"39,558",79556,37383,63533,203786,72474,92429,61065,85873,97218,57608,94662,52604,828,5.2,27.1,38.0,34.0,27.3,50181,5.7,302200
51810,"Virginia Beach city, Virginia","457,672","225,012","232,660","29,892","72,137","64,374","53,148","29,023","28,698",37.1,"40,524","271,295","81,784",122,"30,957","190,981",81634,182775,60185,101568,64948,87053,41338,81283,102596,66172,96946,53524,335,14.4,45.1,45.4,41.6,37.4,255431,4.1,328500
53005,"Benton County, Washington","210,025","105,982","104,043","12,793","28,590","28,167","23,027","11,279","13,328",36.4,"50,490","138,413","3,234",629,"7,250","81,777",77059,76855,71914,78071,55367,81902,60236,84479,97035,55259,95391,46079,1265,6.3,34.0,34.9,31.3,32.3,96330,4.9,346300
53011,"Clark County, Washington","511,404","255,005","256,399","30,381","68,386","69,540","66,572","32,096","32,650",39.2,"56,326","378,191","10,502","1,591","24,968","201,102",83837,193919,73776,112788,74358,84717,51360,86782,103127,60788,94030,51600,3101,6.9,25.8,37.9,32.5,31.0,253905,6.2,452900
53029,"Island County, Washington","87,432","43,995","43,437","7,191","11,265","8,490","8,661","5,869","6,486",44.2,"7,614","67,301","2,374",686,"4,802","42,471",76505,35976,97292,93000,66708,76634,49346,86414,92590,66890,94865,50836,391,3.3,38.2,35.7,36.6,42.2,41341,6.1,470400
53033,"King County, Washington","2,252,305","1,140,802","1,111,503","127,914","408,181","359,593","293,367","126,869","133,155",37.4,"231,744","1,229,496","147,401","8,571","452,229","985,324",110586,924763,57437,145800,74357,114054,41442,128836,124484,69872,138465,71145,3251,23.8,65.3,60.5,52.4,46.6,1279178,5.7,750100
53035,"Kitsap County, Washington","274,314","140,374","133,940","18,599","40,563","35,246","31,082","18,230","17,745",40.0,"23,394","202,400","8,808","2,678","12,284","114,777",87314,106399,72729,74896,68846,90016,46110,95374,107055,63227,101150,52709,1112,7.7,35.1,36.5,35.8,40.3,136167,6.0,473900
53053,"Pierce County, Washington","925,708","464,688","461,020","60,502","141,775","133,595","109,372","54,629","57,534",36.9,"113,201","575,769","62,153","6,895","58,795","365,299",85866,347668,73869,76273,77100,90793,55399,94075,102339,61134,100407,53389,3207,10.3,30.0,35.0,28.7,31.1,490785,5.6,464400
53061,"Snohomish County, Washington","833,540","421,389","412,151","44,441","123,095","128,897","106,442","53,961","54,575",38.3,"93,762","534,574","30,887","3,859","103,208","328,346",100042,312365,77386,132678,86576,98692,63283,109713,112619,63491,115213,57904,2370,11.7,41.0,42.7,33.3,36.8,443934,5.3,612400
53063,"Spokane County, Washington","546,040","272,131","273,909","35,241","81,642","73,205","61,833","31,669","37,361",37.9,"36,188","442,237","11,462","4,027","10,860","227,895",65722,217920,44325,69736,57487,66832,37400,71340,78080,49832,82067,39697,1610,10.3,30.4,29.1,32.0,33.2,271074,6.3,357200
53067,"Thurston County, Washington","297,977","145,768","152,209","18,667","42,669","41,169","34,784","17,650","19,219",39.3,"30,092","209,981","8,541","2,576","17,840","123,035",81659,117186,64556,84465,71250,81948,47521,80911,103160,65170,91342,50374,752,11.0,36.9,40.1,36.9,37.7,146891,6.5,412800
54003,"Berkeley County, West Virginia","126,069","64,118","61,951","7,615","17,386","16,349","17,458","7,909","8,976",38.5,"6,848","101,732","7,830",91,"1,464","52,493",71733,50841,82553,108614,50953,72607,43908,80051,78852,56789,80461,44369,1304,6.2,22.2,29.5,22.5,27.0,64377,3.5,225700
55009,"Brown County, Wisconsin","269,591","135,343","134,248","17,092","36,037","35,660","32,678","19,626","16,111",38.3,"26,098","208,426","6,543","3,051","9,080","114,171",66191,110225,41137,83012,36835,67012,42328,72195,79621,45407,88591,39750,600,17.0,37.3,37.9,35.9,27.9,144120,4.0,234800
55025,"Dane County, Wisconsin","563,951","281,984","281,967","55,704","85,475","79,983","63,070","33,768","31,529",35.9,"39,125","432,066","29,113",573,"33,712","253,901",77221,243924,40985,70529,55760,82271,30699,88956,96061,62651,110048,47912,1451,24.4,62.6,60.5,49.7,46.0,324330,2.8,341100
55059,"Kenosha County, Wisconsin","168,732","83,954","84,778","11,271","20,970","22,688","21,395","13,137","11,968",39.9,"24,334","121,012","7,506","1,088","3,049","72,744",70971,67810,59378,70899,56314,72091,31009,74932,85125,52040,87530,36973,281,14.9,34.7,33.6,31.5,26.8,88955,4.4,240500
55073,"Marathon County, Wisconsin","137,648","69,527","68,121","7,364","15,255","18,155","17,084","9,540","10,439",41.4,"4,320","120,324","1,139",144,"9,112","60,255",74494,57566,"250,000+",92876,79000,73490,46689,86630,88435,50564,89177,37191,257,8.7,31.1,41.2,26.0,20.5,74939,3.7,186700
55079,"Milwaukee County, Wisconsin","928,059","451,168","476,891","61,720","148,879","123,974","104,131","57,582","51,214",35.4,"152,116","449,153","243,169","2,162","43,465","424,090",56347,389434,35040,84862,50098,69714,30341,64217,64966,40577,71750,40020,145,13.4,43.3,37.0,30.1,29.3,472510,5.4,201000
55087,"Outagamie County, Wisconsin","191,545","95,955","95,590","11,103","25,720","25,170","24,053","12,701","13,754",38.2,"9,367","163,219","2,490","1,689","7,729","79,932",73057,77071,46312,81041,63160,73985,58869,80963,88604,44480,92802,45914,397,11.8,28.8,36.7,33.5,24.8,104319,3.3,227100
55101,"Racine County, Wisconsin","196,896","97,904","98,992","10,899","24,282","25,834","23,830","13,005","15,310",40.4,"29,044","135,963","21,446",550,"2,356","84,612",68758,79068,39964,90678,59006,74816,60114,66681,86139,51022,82788,40622,159,10.9,22.0,22.5,24.6,28.2,98978,4.6,221000
55105,"Rock County, Wisconsin","164,381","82,241","82,140","8,993","21,510","20,192","20,687","11,828","12,086",39.9,"15,986","132,239","7,789",53,"2,030","70,763",66090,67876,32163,124093,57604,68446,61753,74863,79850,45430,79484,39193,361,6.3,25.0,28.3,23.8,24.3,85912,3.9,193500
55133,"Waukesha County, Wisconsin","408,756","202,487","206,269","21,349","41,506","54,521","52,159","31,409","31,197",43.5,"21,573","350,125","6,672",559,"16,588","173,392",94171,167089,65377,144821,83197,93739,38582,115336,118689,58222,115360,50032,1009,22.0,58.1,60.2,49.6,35.6,221597,2.5,344000
55139,"Winnebago County, Wisconsin","171,623","87,961","83,662","14,628","22,555","20,994","20,871","11,808","11,408",38.4,"8,001","146,579","5,341",454,"5,825","76,554",64095,72794,47992,62347,38718,65785,39189,72667,84707,41793,84296,38336,347,15.7,30.7,34.5,32.5,20.8,94416,2.2,186800
